uniqueVisitId,hitId,pagePath,ecommerce_action_type,transactionid
192847875246565811:1482109221,192847875246565811:1482109221:39,/ordercompleted.html,6,ORD201612182050
5186081045797872289:1482097641,5186081045797872289:1482097641:29,/google+redesign/bags/shopping+and+totes/quickview,2,
5186081045797872289:1482097641,5186081045797872289:1482097641:39,/google+redesign/bags/shopping+and+totes/quickview,2,
5186081045797872289:1482097641,5186081045797872289:1482097641:43,/google+redesign/bags/shopping+and+totes/quickview,2,
5186081045797872289:1482097641,5186081045797872289:1482097641:49,/google+redesign/drinkware/mugs+and+cups,3,
5186081045797872289:1482097641,5186081045797872289:1482097641:58,/payment.html,5,
1034770188837469990:1482091170,1034770188837469990:1482091170:28,/google+redesign/apparel/womens+performance+wear,1,
1034770188837469990:1482091170,1034770188837469990:1482091170:41,/google+redesign/apparel/women+s/women+s+outerwear/quickview,2,
1034770188837469990:1482091170,1034770188837469990:1482091170:47,/google+redesign/apparel/headgear/quickview,2,
1034770188837469990:1482091170,1034770188837469990:1482091170:64,/google+redesign/accessories/fun/quickview,2,
1034770188837469990:1482091170,1034770188837469990:1482091170:81,/basket.html,4,
8232163316266100622:1478505025,8232163316266100622:1478505025:13,/yourinfo.html,5,
9935363478089463685:1478445572,9935363478089463685:1478445572:6,/google+redesign/bags/more+bags,3,
9935363478089463685:1478445572,9935363478089463685:1478445572:11,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
0618198661111278556:1478452402,0618198661111278556:1478452402:13,/payment.html,5,
84150664237223301:1478870487,84150664237223301:1478870487:3,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
6706165465570110166:1478910093,6706165465570110166:1478910093:5,/google+redesign/apparel/women+s/quickview,2,
9322001897126398323:1478889833,9322001897126398323:1478889833:10,/google+redesign/bags/water+bottles+and+tumblers/quickview,2,
2455217605106505742:1478927373,2455217605106505742:1478927373:3,/google+redesign/drinkware/mugs+and+cups,1,
4412952678014567461:1478910083,4412952678014567461:1478910083:6,/google+redesign/bags/quickview,2,
5888035730986809120:1482593745,5888035730986809120:1482593745:9,/google+redesign/bags/backpacks,1,
6636993928686821704:1482620416,6636993928686821704:1482620416:14,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
6636993928686821704:1482620416,6636993928686821704:1482620416:18,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
6636993928686821704:1482620416,6636993928686821704:1482620416:27,/google+redesign/drinkware/quickview,2,
0166306853197442000:1482076997,0166306853197442000:1482076997:2,/google+redesign/shop+by+brand/youtube,1,
6196705192601463356:1482111081,6196705192601463356:1482111081:3,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
0982814697617389119:1482111629,0982814697617389119:1482111629:6,/asearch.html,1,
4766999617451519250:1478897332,4766999617451519250:1478897332:3,/google+redesign/shop+by+brand/youtube,1,
9902527326607779924:1478935986,9902527326607779924:1478935986:4,/google+redesign/apparel/kid+s/kid+s+toddler,1,
9322001897126398323:1478889833,9322001897126398323:1478889833:5,/google+redesign/bags/water+bottles+and+tumblers,1,
9322001897126398323:1478889833,9322001897126398323:1478889833:6,/google+redesign/bags/water+bottles+and+tumblers/quickview,2,
191947920729175590:1478899750,191947920729175590:1478899750:12,/google+redesign/apparel/men++s/men++s+outerwear,1,
2752502184628438794:1478853347,2752502184628438794:1478853347:11,/google+redesign/shop+by+brand/youtube/quickview,2,
3976777755892990824:1478874480,3976777755892990824:1478874480:5,/google+redesign/electronics/accessories/aluminum+handy+emergency+flashlight.axd,3,
3976777755892990824:1478874480,3976777755892990824:1478874480:14,/yourinfo.html,5,
9322001897126398323:1478902036,9322001897126398323:1478902036:2,/google+redesign/apparel/mens/mens+performance+wear/quickview,2,
9322001897126398323:1478902036,9322001897126398323:1478902036:3,/google+redesign/apparel/mens/mens+performance+wear,1,
9322001897126398323:1478902036,9322001897126398323:1478902036:17,/google+redesign/electronics/power,1,
2752502184628438794:1478853347,2752502184628438794:1478853347:8,/google+redesign/shop+by+brand/youtube,1,
5270373686462708266:1478898070,5270373686462708266:1478898070:17,/google+redesign/apparel/quickview,2,
2599676173769413395:1478903489,2599676173769413395:1478903489:3,/google+redesign/apparel/men++s/men++s+t+shirts,1,
2599676173769413395:1478903489,2599676173769413395:1478903489:5,/google+redesign/apparel/men++s/men++s+t+shirts,3,
2599676173769413395:1478903489,2599676173769413395:1478903489:15,/yourinfo.html,5,
2599676173769413395:1478903489,2599676173769413395:1478903489:20,/payment.html,5,
2599676173769413395:1478903489,2599676173769413395:1478903489:21,/revieworder.html,5,
5371360468935209708:1478862650,5371360468935209708:1478862650:13,/asearch.html,1,
5371360468935209708:1478862650,5371360468935209708:1478862650:23,/google+redesign/office/stickers/android+sticker+sheet.axd,3,
6861503307168230520:1478906412,6861503307168230520:1478906412:22,/payment.html,5,
6052942831968839151:1478892589,6052942831968839151:1478892589:15,/google+redesign/apparel/kid+s/kid+s+youth/quickview,2,
6052942831968839151:1478892589,6052942831968839151:1478892589:18,/google+redesign/apparel/women+s/women+s+t+shirts/quickview,2,
6052942831968839151:1478892589,6052942831968839151:1478892589:31,/basket.html,4,
1057078399235259309:1478463186,1057078399235259309:1478463186:20,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
1057078399235259309:1478463186,1057078399235259309:1478463186:33,/basket.html,4,
1057078399235259309:1478463186,1057078399235259309:1478463186:44,/google+redesign/apparel/headgear,1,
1057078399235259309:1478463186,1057078399235259309:1478463186:53,/google+redesign/apparel/headgear/quickview,2,
1057078399235259309:1478463186,1057078399235259309:1478463186:67,/google+redesign/office/notebooks+journals/google+hard+cover+journal.axd,3,
1057078399235259309:1478463186,1057078399235259309:1478463186:87,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
0031860188526967695:1478496806,0031860188526967695:1478496806:4,/google+redesign/accessories/stickers/quickview,2,
1056335055040342370:1478473413,1056335055040342370:1478473413:5,/google+redesign/apparel/quickview,2,
77517576435964612:1478470232,77517576435964612:1478470232:2,/google+redesign/accessories/stickers/quickview,2,
4191671694821893847:1478477709,4191671694821893847:1478477709:7,/google+redesign/apparel,1,
9342964822945654817:1472427663,9342964822945654817:1472427663:3,/google+redesign/apparel/men++s/men++s+t+shirts,1,
1428525744755296521:1472370916,1428525744755296521:1472370916:2,/google+redesign/apparel/men++s/men++s+t+shirts,1,
1428525744755296521:1472370916,1428525744755296521:1472370916:4,/google+redesign/apparel/men++s/men++s+t+shirts,1,
1658951093523137340:1472371500,1658951093523137340:1472371500:2,/google+redesign/drinkware,1,
5029541870552417338:1472402659,5029541870552417338:1472402659:8,/google+redesign/bags,1,
4104966866882196262:1475439165,4104966866882196262:1475439165:3,/google+redesign/apparel/men++s/men++s+t+shirts,1,
4104966866882196262:1475439165,4104966866882196262:1475439165:10,/google+redesign/accessories,3,
2351329739798371879:1475466703,2351329739798371879:1475466703:12,/google+redesign/apparel/men++s/men++s+outerwear,1,
3779052441133019116:1475450351,3779052441133019116:1475450351:10,/google+redesign/electronics/audio/quickview,2,
3779052441133019116:1475450351,3779052441133019116:1475450351:18,/yourinfo.html,5,
0962996931279982608:1475474052,0962996931279982608:1475474052:6,/google+redesign/apparel,3,
0962996931279982608:1475474052,0962996931279982608:1475474052:28,/ordercompleted.html,6,ORD20161002993
1424462670395820604:1475409887,1424462670395820604:1475409887:8,/asearch.html,1,
1424462670395820604:1475409887,1424462670395820604:1475409887:29,/google+redesign/electronics,1,
3390121674939738412:1475457881,3390121674939738412:1475457881:38,/google+redesign/accessories/fun/quickview,2,
3390121674939738412:1475455384,3390121674939738412:1475455384:21,/asearch.html,1,
3390121674939738412:1475455384,3390121674939738412:1475455384:37,/asearch.html/quickview,2,
7807721401414888520:1475451024,7807721401414888520:1475451024:8,/store.html,1,
7807721401414888520:1475451024,7807721401414888520:1475451024:41,/google+redesign/drinkware,3,
7807721401414888520:1475451024,7807721401414888520:1475451024:46,/google+redesign/accessories,1,
6041976238338258696:1481288256,6041976238338258696:1481288256:4,/google+redesign/electronics,1,
6659013870490271686:1481270308,6659013870490271686:1481270620:11,/google+redesign/bags,1,
6659013870490271686:1481270308,6659013870490271686:1481270620:12,/google+redesign/bags,1,
0759160107024755873:1481269274,0759160107024755873:1481270400:57,/google+redesign/accessories/fun,1,
8238565434167808482:1481315548,8238565434167808482:1481315548:2,/google+redesign/shop+by+brand/android,1,
8238565434167808482:1481315548,8238565434167808482:1481315548:6,/google+redesign/apparel/men++s/men++s+outerwear/quickview,2,
815659625126021996:1481301280,815659625126021996:1481301280:3,/google+redesign/shop+by+brand/youtube/quickview,2,
3486927333393064964:1482133738,3486927333393064964:1482133738:9,/google+redesign/accessories/pet,1,
6049272634188630652:1482087145,6049272634188630652:1482087145:6,/google+redesign/apparel,1,
2214927399967450243:1482126380,2214927399967450243:1482126380:11,/google+redesign/shop+by+brand/android,1,
2214927399967450243:1482126380,2214927399967450243:1482126380:12,/google+redesign/shop+by+brand/android/quickview,2,
0456585804826434876:1482097342,0456585804826434876:1482097342:15,/ordercompleted.html,6,ORD201612181826
8632811130027160361:1482113395,8632811130027160361:1482113395:6,/google+redesign/apparel/kid+s/kid+s+toddler/quickview,2,
3266555914884210654:1482056815,3266555914884210654:1482056815:9,/google+redesign/office/writing+instruments,3,
3266555914884210654:1482056815,3266555914884210654:1482056815:18,/google+redesign/electronics/flashlights/quickview,2,
4631387008230942901:1482123086,4631387008230942901:1482123086:9,/google+redesign/apparel/men++s/men++s+t+shirts,1,
4631387008230942901:1482123086,4631387008230942901:1482123086:13,/google+redesign/apparel/men++s/men++s+t+shirts,1,
4835082938415020542:1482100042,4835082938415020542:1482100042:16,/store.html,3,
2808734472707095716:1482127785,2808734472707095716:1482127785:19,/google+redesign/accessories/stickers,3,
2808734472707095716:1482127785,2808734472707095716:1482127785:31,/google+redesign/bags/backpacks,1,
192847875246565811:1482109221,192847875246565811:1482109221:16,/google+redesign/bags/backpacks,1,
5186081045797872289:1482097641,5186081045797872289:1482097641:8,/google+redesign/drinkware/mugs+and+cups/quickview,2,
5186081045797872289:1482097641,5186081045797872289:1482097641:13,/google+redesign/drinkware/mugs+and+cups,1,
5186081045797872289:1482097641,5186081045797872289:1482097641:20,/google+redesign/bags/shopping+and+totes,1,
5186081045797872289:1482097641,5186081045797872289:1482097641:35,/google+redesign/bags/shopping+and+totes/quickview,2,
5186081045797872289:1482097641,5186081045797872289:1482097641:57,/payment.html,5,
1034770188837469990:1482091170,1034770188837469990:1482091170:31,/google+redesign/apparel/womens+performance+wear,1,
1034770188837469990:1482091170,1034770188837469990:1482091170:55,/google+redesign/accessories/fun,1,
9935363478089463685:1478445572,9935363478089463685:1478445572:10,/google+redesign/apparel/men++s/men++s+t+shirts,1,
0618198661111278556:1478452402,0618198661111278556:1478452402:12,/yourinfo.html,5,
0618198661111278556:1478452402,0618198661111278556:1478452402:16,/ordercompleted.html,6,ORD201611061283
4202414754044030612:1478469506,4202414754044030612:1478469506:19,/google+redesign/bags,1,
346808312153019517:1472440539,346808312153019517:1472440539:8,/google+redesign/electronics,1,
4694443488552439139:1472418258,4694443488552439139:1472418258:5,/google+redesign/office,1,
0161295799979117803:1472400519,0161295799979117803:1472400519:12,/google+redesign/apparel/men++s/men++s+t+shirts/quickview,2,
3086376946042456029:1472439279,3086376946042456029:1472439279:17,/google+redesign/shop+by+brand/youtube,1,
0113738578411557780:1472426005,0113738578411557780:1472426005:4,/google+redesign/apparel/men++s,1,
0113738578411557780:1472426005,0113738578411557780:1472426005:11,/google+redesign/bags,1,
2216195793184515156:1472403569,2216195793184515156:1472403569:5,/google+redesign/office,1,
2216195793184515156:1472403569,2216195793184515156:1472403569:6,/google+redesign/office/quickview,2,
3457192837564194287:1472435249,3457192837564194287:1472435249:16,/google+redesign/apparel,3,
884423587474972780:1472402249,884423587474972780:1472402249:40,/google+redesign/drinkware/quickview,2,
884423587474972780:1472402249,884423587474972780:1472402249:57,/google+redesign/lifestyle,1,
884423587474972780:1472402249,884423587474972780:1472402249:69,/google+redesign/office/quickview,2,
9894955795481014038:1472394195,9894955795481014038:1472394195:34,/revieworder.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:35,/revieworder.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:59,/revieworder.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:68,/payment.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:88,/revieworder.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:93,/payment.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:98,/payment.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:123,/payment.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:128,/payment.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:131,/revieworder.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:133,/yourinfo.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:139,/yourinfo.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:141,/payment.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:142,/revieworder.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:145,/yourinfo.html,5,
9894955795481014038:1472394195,9894955795481014038:1472394195:178,/google+redesign/apparel/kid+s/kid+s+toddler,1,
