hitId,productName,productCategory,productRevenue,productPrice,productQuantity
0878351057815860844:1477340578:17,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,,16990000,
0878351057815860844:1477340578:19,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,,16990000,
6238097819613578010:1477341581:8,Google Rucksack,Home/Bags/Backpacks/,,69990000,
6238097819613578010:1477341581:9,Google Rucksack,Home/Bags/Backpacks/,,69990000,1
6238097819613578010:1477341581:20,Google Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,,19990000,
6238097819613578010:1477341581:22,Google Insulated Stainless Steel Bottle,Home/Drinkware/Water Bottles and Tumblers/,,19990000,1
6238097819613578010:1477341581:26,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,
6238097819613578010:1477341581:28,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,1
6238097819613578010:1477341581:29,Engraved Ceramic Google Mug,Home/Drinkware/Mugs and Cups/,,8990000,1
6238097819613578010:1477341581:36,Google Rucksack,Bags,71656666,69990000,1
6238097819613578010:1477341581:36,Google Insulated Stainless Steel Bottle,Drinkware,21656666,19990000,1
6238097819613578010:1477341581:36,Engraved Ceramic Google Mug,${productitem.product.origCatName},19646666,8990000,2
197469140498985637:1477342921:5,Google Sunglasses,Home/Accessories/Fun/,,2800000,
197469140498985637:1477342921:7,Google Sunglasses,Home/Accessories/Fun/,,2800000,
197469140498985637:1477342921:9,Google Sunglasses,Home/Accessories/Fun/,,2800000,
197469140498985637:1477342921:11,Google Sunglasses,Home/Accessories/Fun/,,2800000,1
197469140498985637:1477342921:12,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,,1590000,
197469140498985637:1477342921:18,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,,1590000,
197469140498985637:1477342921:20,Switch Tone Color Crayon Pen,Home/Accessories/Fun/,,1590000,1
197469140498985637:1477342921:23,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,3600000,
197469140498985637:1477342921:26,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,,3600000,1
197469140498985637:1477342921:27,Google Sunglasses,Home/Accessories/Fun/,,2800000,
197469140498985637:1477342921:32,Google Sunglasses,Home/Accessories/Fun/,,2800000,
197469140498985637:1477342921:34,Google Sunglasses,Home/Accessories/Fun/,,2800000,1
197469140498985637:1477342921:36,Google Sunglasses,(not set),,2800000,1
197469140498985637:1477342921:37,Google Sunglasses,(not set),,2800000,1
197469140498985637:1477342921:39,Google Sunglasses,(not set),,2800000,1
8948209206502634450:1477292746:6,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,74990000,
8948209206502634450:1477292746:9,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Performance Wear/,,98990000,
8948209206502634450:1477292746:13,Google Snapback Hat Black,Home/Apparel/Headgear/,,22990000,
8948209206502634450:1477292746:16,Google Snapback Hat Black,Home/Apparel/Headgear/,,22990000,
8948209206502634450:1477292746:18,Google Snapback Hat Black,Home/Apparel/Headgear/,,22990000,
8948209206502634450:1477292746:19,Google Snapback Hat Black,Home/Apparel/Headgear/,,22990000,
8948209206502634450:1477292746:21,Google Snapback Hat Black,Home/Apparel/Headgear/,,22990000,
8948209206502634450:1477292746:30,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,39990000,
8948209206502634450:1477292746:31,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,39990000,
8948209206502634450:1477292746:40,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,74990000,
8948209206502634450:1477292746:41,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,74990000,
8948209206502634450:1477292746:46,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,,74990000,
8948209206502634450:1477292746:48,Google Women's Lightweight Microfleece Jacket,Home/Apparel/Women's/Women's-Outerwear/,,74990000,
8948209206502634450:1477292746:51,Google Women's Quilted Insulated Vest White,Home/Apparel/Women's/Women's-Outerwear/,,74990000,
8948209206502634450:1477292746:53,Google Women's Quilted Insulated Vest White,Home/Apparel/Women's/Women's-Outerwear/,,74990000,
8948209206502634450:1477292746:57,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,,119990000,
8948209206502634450:1477292746:58,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,,119990000,
8948209206502634450:1477292746:65,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,,1990000,
8948209206502634450:1477292746:67,Google Laptop and Cell Phone Stickers,Home/Accessories/Stickers/,,1990000,
8948209206502634450:1477292746:71,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,74990000,
8948209206502634450:1477292746:72,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,74990000,1
8948209206502634450:1477292746:73,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,,74990000,
8948209206502634450:1477292746:75,Google Men's Quilted Insulated Vest Black,${escCatTitle},,74990000,
8912774447819202847:1470540012:4,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
0968235235439652207:1470493552:5,YouTube Trucker Hat,Home/Brands/YouTube/,,30990000,
9773694883123558062:1470531737:4,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/,,16990000,
9773694883123558062:1470531737:6,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/,,16990000,1
4710434631190919123:1470517857:6,24 oz USA Made Aluminum Bottle,Home/Accessories/Drinkware/,,9990000,
4710434631190919123:1470517857:8,Set of 3 Nested Travel Cases,Home/Limited Supply/Bags/,,10990000,
5592013307951589346:1470510201:8,Keyboard DOT Sticker,Home/Electronics/,,1500000,
2596338312850278671:1470495075:4,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
2596338312850278671:1470495075:6,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
9587570998697134877:1470519782:11,Deluge Waterproof Backpack,Home/Limited Supply/Bags/,,99990000,
9587570998697134877:1470519782:13,Deluge Waterproof Backpack,Home/Limited Supply/Bags/,,99990000,
9773694883123558062:1470522007:5,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
9773694883123558062:1470522007:7,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
9773694883123558062:1470522007:9,Google Men's Vintage Badge Tee Green,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
9773694883123558062:1470522007:12,Chevron Shopper,Home/Limited Supply/Bags/,,3500000,
9773694883123558062:1470522007:14,Chevron Shopper,Home/Limited Supply/Bags/,,3500000,1
1463636140819732503:1470532980:4,Sport Bag,Home/Limited Supply/Bags/,,4990000,
1463636140819732503:1470532980:5,Sport Bag,Home/Limited Supply/Bags/,,4990000,2
1463636140819732503:1470532980:10,Google Stylus Pen w/ LED Light,Home/Office/,,5500000,
1463636140819732503:1470532980:12,Google Stylus Pen w/ LED Light,Home/Office/,,5500000,2
1463636140819732503:1470532980:15,Speed Zone Air Mesh Tote,Home/Limited Supply/Bags/,,9990000,
1463636140819732503:1470532980:17,Speed Zone Air Mesh Tote,Home/Limited Supply/Bags/,,9990000,1
1463636140819732503:1470529786:5,Sport Bag,Home/Limited Supply/Bags/,,4990000,
1463636140819732503:1470529786:7,Sport Bag,Home/Limited Supply/Bags/,,4990000,2
1463636140819732503:1470529786:11,Google Stylus Pen w/ LED Light,Home/Office/,,5500000,
1463636140819732503:1470529786:13,Google Stylus Pen w/ LED Light,Home/Office/,,5500000,1
1463636140819732503:1470529786:17,Speed Zone Air Mesh Tote,Home/Limited Supply/Bags/,,9990000,
1463636140819732503:1470529786:18,Speed Zone Air Mesh Tote,Home/Limited Supply/Bags/,,9990000,1
0691969555315832538:1470491570:5,Google 3/4 Sleeve Raglan Badge Henley Black,Home/Apparel/Men's/Men's-T-Shirts/,,19990000,
0691969555315832538:1470491570:7,Google 3/4 Sleeve Raglan Badge Henley Black,Home/Apparel/Men's/Men's-T-Shirts/,,19990000,
0691969555315832538:1470491570:8,Google 3/4 Sleeve Raglan Badge Henley Black,Home/Apparel/Men's/Men's-T-Shirts/,,19990000,1
0691969555315832538:1470491570:11,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/,,15190000,
0691969555315832538:1470491570:13,Google Women's V-Neck Tee Grey,Home/Apparel/Women's/,,15190000,1
0691969555315832538:1470491570:20,Google Youth Short Sleeve T-shirt Green,Home/Apparel/Kid's/Kids-Youth/,,15190000,
0691969555315832538:1470491570:21,Google Youth Short Sleeve T-shirt Green,Home/Apparel/Kid's/Kids-Youth/,,15190000,1
0691969555315832538:1470491570:27,Google 3/4 Sleeve Raglan Badge Henley Black,(not set),24523333,23190000,1
0691969555315832538:1470491570:27,Google Women's V-Neck Tee Grey,(not set),16523333,15190000,1
0691969555315832538:1470491570:27,Google Youth Short Sleeve T-shirt Green,(not set),16523333,15190000,1
2010759415159769652:1470530338:5,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/,,17990000,
2010759415159769652:1470530338:6,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/,,17990000,1
2010759415159769652:1470530338:14,PaperMate Ink Joy Retractable Pen,Home/Office/,,1250000,
2010759415159769652:1470530338:16,PaperMate Ink Joy Retractable Pen,Home/Office/,,1250000,3
2010759415159769652:1470530338:19,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Apparel/Men's/,,18990000,
2010759415159769652:1470530338:21,Android Men's Short Sleeve Tri-blend Hero Tee Grey,Home/Apparel/Men's/,,18990000,1
2010759415159769652:1470530338:24,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/,,20990000,
2010759415159769652:1470530338:26,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/,,20990000,
2010759415159769652:1470530338:34,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/,,17990000,
2010759415159769652:1470530338:35,Google Women's Short Sleeve Hero Tee White,Home/Apparel/Women's/,,17990000,
2010759415159769652:1470530338:37,Google Women's Short Sleeve Hero Tee White,${escCatTitle},,17990000,
2010759415159769652:1470530338:39,Google Women's Short Sleeve Hero Tee White,(not set),,17990000,1
0276648651758070096:1470512051:4,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/,,20990000,
0276648651758070096:1470512051:5,Google Long Sleeve Raglan Badge Henley Ocean Blue,Home/Apparel/Men's/,,20990000,
0276648651758070096:1470512051:9,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/,,69990000,
0276648651758070096:1470512051:11,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/,,69990000,
0276648651758070096:1470512051:15,Google Women's V-Neck Tee Charcoal,Home/Apparel/Women's/,,18990000,
0276648651758070096:1470512051:16,Google Women's V-Neck Tee Charcoal,Home/Apparel/Women's/,,18990000,
0276648651758070096:1470512051:19,22 oz Mini Mountain Bottle,Home/Accessories/Drinkware/,,2990000,
0276648651758070096:1470512051:21,22 oz Mini Mountain Bottle,Home/Accessories/Drinkware/,,2990000,
0276648651758070096:1470512051:26,Keyboard DOT Sticker,Home/Electronics/,,1500000,
0276648651758070096:1470512051:28,Keyboard DOT Sticker,Home/Electronics/,,1500000,
0276648651758070096:1470512051:33,Google Stylus Pen w/ LED Light,Home/Office/,,5500000,
0276648651758070096:1470512051:35,Google Stylus Pen w/ LED Light,Home/Office/,,5500000,
0276648651758070096:1470512051:38,Leather and Metal Ballpoint Pen,Home/Office/,,17990000,
0691430728660925202:1470538071:7,Android Men's Vintage Tee,Home/Apparel/Men's/,,16990000,
0691430728660925202:1470538071:9,Android Men's Vintage Tee,Home/Apparel/Men's/,,16990000,1
0691430728660925202:1470538071:14,Speed Zone Air Mesh Tote,Home/Limited Supply/Bags/,,9990000,
0691430728660925202:1470538071:15,Speed Zone Air Mesh Tote,Home/Limited Supply/Bags/,,9990000,
0691430728660925202:1470538071:18,Electronics Accessory Pouch,Home/Limited Supply/Bags/,,4990000,
0691430728660925202:1470538071:20,Set of 3 Nested Travel Cases,Home/Limited Supply/Bags/,,10990000,
0691430728660925202:1470538071:22,Set of 3 Nested Travel Cases,Home/Limited Supply/Bags/,,10990000,
0691430728660925202:1470538071:27,Koozie Can Kooler,Home/Accessories/Drinkware/,,1990000,
0691430728660925202:1470538071:28,Koozie Can Kooler,Home/Accessories/Drinkware/,,1990000,1
0691430728660925202:1470538071:31,22 oz Android Bottle,Home/Accessories/Drinkware/,,3990000,
0691430728660925202:1470538071:33,22 oz Android Bottle,Home/Accessories/Drinkware/,,3990000,1
0691430728660925202:1470538071:38,Recycled Mouse Pad,Home/Electronics/,,1500000,
0691430728660925202:1470538071:39,Recycled Mouse Pad,Home/Electronics/,,1500000,1
0691430728660925202:1470538071:42,Compact Selfie Stick,Home/Electronics/,,8990000,
0691430728660925202:1470538071:44,Compact Selfie Stick,Home/Electronics/,,8990000,
0691430728660925202:1470538071:46,Compact Selfie Stick,${escCatTitle},,8990000,1
0691430728660925202:1470538071:52,Google Sunglasses,Home/Lifestyle/,,4000000,
0691430728660925202:1470538071:54,Google Sunglasses,Home/Lifestyle/,,4000000,
0691430728660925202:1470538071:56,Google Sunglasses,Home/Lifestyle/,,4000000,
0691430728660925202:1470538071:61,24 oz YouTube Sergeant Stripe Bottle,Home/Accessories/Drinkware/,,7990000,
0691430728660925202:1470538071:62,24 oz YouTube Sergeant Stripe Bottle,Home/Accessories/Drinkware/,,7990000,
0691430728660925202:1470538071:64,24 oz YouTube Sergeant Stripe Bottle,${escCatTitle},,7990000,1
0691430728660925202:1470538071:70,Android Men's Vintage Tee,(not set),17323333,16990000,1
0691430728660925202:1470538071:70,Koozie Can Kooler,(not set),2323333,1990000,1
0691430728660925202:1470538071:70,22 oz Android Bottle,(not set),4323333,3990000,1
0691430728660925202:1470538071:70,Recycled Mouse Pad,(not set),1833333,1500000,1
0691430728660925202:1470538071:70,Compact Selfie Stick,(not set),9323333,8990000,1
0691430728660925202:1470538071:70,24 oz YouTube Sergeant Stripe Bottle,(not set),8323333,7990000,1
264424129376181726:1478454039:3,Google Sunglasses,Home/Accessories/Fun/,,2800000,
264424129376181726:1478454039:4,Google Sunglasses,Home/Accessories/Fun/,,2800000,1
264424129376181726:1478454039:10,Google Sunglasses,(not set),,2800000,1
9935363478089463685:1478445572:5,Google Collapsible Duffel,Home/Bags/More Bags/,,21990000,
9935363478089463685:1478445572:6,Google Collapsible Duffel,Home/Bags/More Bags/,,21990000,1
9935363478089463685:1478445572:10,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
9935363478089463685:1478445572:12,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
1057078399235259309:1478473887:13,Google Men's Performance Full Zip Jacket Black,Apparel,96990000,95990000,1
1057078399235259309:1478473887:13,Google Trucker Hat,Headgear,18590000,17590000,1
1057078399235259309:1478473887:13,Google Twill Cap,Apparel,9790000,8790000,1
1057078399235259309:1478473887:13,Red Spiral Google Notebook,Office,8990000,7990000,1
1057078399235259309:1478473887:13,Ballpoint Stick Pen 4 Pack,Office,4190000,3190000,1
1057078399235259309:1478473887:13,Google Hard Cover Journal,Office,12990000,11990000,1
1057078399235259309:1478473887:13,Google Zipper-front Sports Bag,Bags,32980000,15990000,2
1057078399235259309:1478473887:13,Google Men's Heavyweight Long Sleeve Hero Tee Burgundy,Apparel,32990000,31990000,1
1057078399235259309:1478473887:13,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,14590000,13590000,1
0618198661111278556:1478452402:2,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,
0618198661111278556:1478452402:4,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,,16990000,1
0618198661111278556:1478452402:15,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,17990000,16990000,1
3751874882299894911:1478489715:7,Android Toddler Short Sleeve T-shirt Pink,Home/Apparel/Kid's/Kid's-Toddler/,,16990000,
4202414754044030612:1478469506:15,Google Lunch Bag,Home/Bags/,,13990000,
4202414754044030612:1478469506:17,Google Lunch Bag,Home/Bags/,,13990000,
4202414754044030612:1478469506:19,Google Lunch Bag,Home/Bags/,,13990000,
4202414754044030612:1478469506:21,Google Lunch Bag,Home/Bags/,,13990000,
1057078399235259309:1478463186:3,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,59990000,
1057078399235259309:1478463186:5,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,59990000,
1057078399235259309:1478463186:7,Google Men's Lightweight Microfleece Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,59990000,
1057078399235259309:1478463186:10,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,,59990000,
1057078399235259309:1478463186:12,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,,59990000,
1057078399235259309:1478463186:16,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,,79190000,
1057078399235259309:1478463186:19,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,95990000,
1057078399235259309:1478463186:21,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,95990000,
1057078399235259309:1478463186:23,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Outerwear/,,95990000,
1057078399235259309:1478463186:26,Google Men's Performance Full Zip Jacket Black,${escCatTitle},,95990000,
1057078399235259309:1478463186:29,Google Men's Softshell Jacket Black/Grey,${escCatTitle},,79190000,
1057078399235259309:1478463186:31,Google Infuser-Top Water Bottle,(not set),,7990000,1
1057078399235259309:1478463186:33,Google Car Clip Phone Holder,(not set),,5590000,1
1057078399235259309:1478463186:44,Google Stretch Fit Hat,Home/Apparel/Headgear/,,17590000,
1057078399235259309:1478463186:47,Google Trucker Hat,Home/Apparel/Headgear/,,17590000,
